"Date","z0_pro","SolarZenMin","TimeSolarZenMin","AlbedoSolarZenMin","LandSatR","Wns_rad","Wns_modis","ustarUh_pro","uTstarUh_rad","usstarUh_rad","uTstarUh_rad_filt","usstarUh_rad_filt","usstarUh.modis","uTstarUh.modis"
"2018-05-13",0.00827666519449464,14.09175,"13:03:00",0.3072775,0.3267,0.000205912117768603,0.00652036257088184,0.0628641102633505,0.0382376263128787,0.0379686301304859,0.0382376263128787,0.0379686301304859,0.0565790478189551,0.0321896128357954
"2018-05-14",0.00927919661298235,13.85067,"13:03:00",0.3026833,0.3267,0.000206614536776853,0.00652042869478464,0.0640143778779305,0.0382386991845836,0.0379681242515615,0.0382386991845836,0.0379681242515615,0.056579243722843,0.0321895519393482
"2018-05-15",0.00862964691921916,13.61487,"13:03:00",0.3020578,0.3267,0.000206710171074376,0.00656548188999295,0.0632794485043539,0.0382388453462651,0.0379680553593778,0.0382388453462651,0.0379680553593778,0.0567125852896633,0.0321480759111518
"2018-05-16",0.00529912254899744,13.38444,"13:03:00",0.2978562,0.3267,0.000207352564462818,0.00659489026293159,0.0587472448457645,0.038239827701372,0.0379675924935812,0.038239827701372,0.0379675924935812,0.0567994757426725,0.0321210192744747
"2018-05-17",0.011400100783096,13.15946,"13:03:00",0.3053558,0.3267,0.000206205931404954,0.00664129108190536,0.066195038043053,0.0382380749404487,0.0379684185537159,0.0382380749404487,0.0379684185537159,0.0569363325515464,0.0320783561787017
"2018-05-18",0.00932571330879223,12.93999,"13:03:00",0.3067884,0.3267,0.00020598689752066,0.0066708056256175,0.0640656468890346,0.038237740475581,0.0379685762847992,0.038237740475581,0.0379685762847992,0.0570232302623978,0.0320512365243113
"2018-05-19",0.00374545517685886,12.72613,"13:03:00",0.3048509,0.3257,0.0002066094490175,0.00672549428418279,0.0558984924592905,0.0382386914093653,0.0379681279165236,0.0382386914093653,0.0379681279165236,0.0571839272314209,0.0320010215347275
"2018-05-20",0.0055910432384029,12.5179,"13:04:00",0.3025139,0.3257,0.000206967855987103,0.00679248524829745,0.059213596353983,0.0382392392838769,0.0379678697105995,0.0382392392838769,0.0379678697105995,0.0573802023661251,0.0319395751021344
"2018-05-21",0.00620093860563067,12.31521,"13:04:00",0.2990254,0.3257,0.000207502859287695,0.00682306755334139,0.0601352695233915,0.0382400576744347,0.0379674841750208,0.0382400576744347,0.0379674841750208,0.0574695935970456,0.0319115477937258
"2018-05-22",0.0106215704942632,12.11831,"13:04:00",0.2797759,0.3257,0.000210455000905746,0.00682306755334139,0.0654291365837336,0.0382445856418684,0.0379653545466839,0.0382445856418684,0.0379653545466839,0.0574695935970456,0.0319115477937258
"2018-05-23",0.00826519783820407,11.92727,"13:04:00",0.2853618,0.3257,0.000209598336168265,0.00685391249135137,0.0628504153312049,0.0382432695940297,0.0379659729215424,0.0382432695940297,0.0379659729215424,0.057559617356678,0.031883295052321
"2018-05-24",0.0102269712103672,11.74217,"13:04:00",0.2932786,0.3257,0.000208384199969297,0.00685384357348084,0.0650264531742424,0.0382414073251517,0.0379668487874426,0.0382414073251517,0.0379668487874426,0.0575594163654625,0.0318833581612161
"2018-05-25",0.00562051607500361,11.56308,"13:04:00",0.2979225,0.3257,0.000207672002225975,0.00685391249135137,0.0592597183340792,0.0382403165515381,0.0379673622606507,0.0382403165515381,0.0379673622606507,0.057559617356678,0.031883295052321
"2018-05-26",0.00735230151976555,11.39009,"13:04:00",0.3097228,0.3257,0.000205862284740566,0.00685384357348084,0.0617154633792884,0.0382375502425149,0.0379686660117381,0.0382375502425149,0.0379686660117381,0.0575594163654626,0.0318833581612161
"2018-05-27",0.00691577020796322,11.22325,"13:04:00",0.3009388,0.3257,0.000207209416456869,0.00683512212708592,0.0611380836937044,0.0382396087135138,0.0379676956521675,0.0382396087135138,0.0379676956521675,0.0575047921670217,0.0319005044528439
"2018-05-28",0.00779819413217134,11.06265,"13:04:00",0.3009987,0.3257,0.000207200230073701,0.00682757701724768,0.0622812467401426,0.0382395946618329,0.0379677022719619,0.0382395946618329,0.0379677022719619,0.0574827633671428,0.0319074163449974
